blind_id,axis,obligation_id,requirement_mode,evaluator_status,evaluator_rationale,failure_family_if_blocking,ia_codes_if_fail
C17,P_PREDICTIVE,PO12,M,PASS,Frozen packet supplies affirmative evidence for uncertainty/sensitivity.,,
C17,P_PREDICTIVE,PO13,M,PASS,Frozen packet supplies affirmative evidence for discriminating target prediction.,,
C17,P_PREDICTIVE,PO14,M,PASS,Frozen packet supplies affirmative evidence for falsification route/negative control.,,
C17,P_PREDICTIVE,PO15,C,NOT_APPLICABLE,Novelty/prior-art check is not activated by this bounded axis claim.,,
C17,P_PREDICTIVE,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C17,V_VALIDATED,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C17,V_VALIDATED,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C17,V_VALIDATED,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C17,V_VALIDATED,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C17,V_VALIDATED,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C17,V_VALIDATED,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C17,V_VALIDATED,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C17,V_VALIDATED,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C17,V_VALIDATED,PO08,C,PASS,Frozen packet supplies affirmative evidence for causal/mechanistic compatibility.,,
C17,V_VALIDATED,PO09,C,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C17,V_VALIDATED,PO10,C,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C17,V_VALIDATED,PO11,M,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
C17,V_VALIDATED,PO12,M,PASS,Frozen packet supplies affirmative evidence for uncertainty/sensitivity.,,
C17,V_VALIDATED,PO13,M,PASS,Frozen packet supplies affirmative evidence for discriminating target prediction.,,
C17,V_VALIDATED,PO14,M,PASS,Frozen packet supplies affirmative evidence for falsification route/negative control.,,
C17,V_VALIDATED,PO15,C,NOT_APPLICABLE,Novelty/prior-art check is not activated by this bounded axis claim.,,
C17,V_VALIDATED,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C17,V_VALIDATED,PO17,M,PASS,Frozen packet supplies affirmative evidence for validation of transferred prediction.,,
C18,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C18,S_STRUCTURAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C18,S_STRUCTURAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C18,S_STRUCTURAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C18,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C18,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C18,F_FORMAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C18,F_FORMAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C18,F_FORMAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C18,F_FORMAL,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C18,F_FORMAL,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C18,F_FORMAL,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C18,F_FORMAL,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C18,F_FORMAL,PO09,C,NOT_APPLICABLE,Invariant/conservation compatibility is not activated by this bounded axis claim.,,
C18,F_FORMAL,PO10,C,NOT_APPLICABLE,Parameter transport/calibration is not activated by this bounded axis claim.,,
C18,F_FORMAL,PO11,C,NOT_APPLICABLE,Empirical-envelope compatibility is not activated by this bounded axis claim.,,
C18,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C18,M_MECHANISTIC,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C18,M_MECHANISTIC,PO01,M,FAIL,No gravitational conducting-shell/mobile-charge mechanism map is supplied.,MAPPING_TYPE_RELATION,IA03_RELATION_BREAK
C18,M_MECHANISTIC,PO02,M,FAIL,Mobile electric charge has no evidenced compatible gravitational target role.,MAPPING_TYPE_RELATION,IA02_TYPE_ROLE_MISMATCH
C18,M_MECHANISTIC,PO03,M,FAIL,Faraday-cage cancellation relations do not transfer to gravity.,MAPPING_TYPE_RELATION,IA03_RELATION_BREAK
C18,M_MECHANISTIC,PO04,M,FAIL,The bounded gravitoelectromagnetic analogy supplies no shielding formalism.,FORMAL_METROLOGY,IA04_FORMAL_DOMAIN_ERROR
C18,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C18,M_MECHANISTIC,PO06,M,FAIL,Conductor-equilibrium assumptions are explicitly not transferred into gravity.,ASSUMPTION_REGIME,IA06_ASSUMPTION_LAUNDERING
C18,M_MECHANISTIC,PO07,M,FAIL,The claim exceeds the stated weak-field formal-analogy regime.,ASSUMPTION_REGIME,IA07_REGIME_EXTRAPOLATION
C18,M_MECHANISTIC,PO08,M,FAIL,No mobile positive/negative gravitational charge mechanism is frozen.,MECHANISM_CAUSALITY,IA08_MECHANISM_SMUGGLING
C18,M_MECHANISTIC,PO09,M,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C18,M_MECHANISTIC,PO10,M,FAIL,No electromagnetic material parameter is justified as a gravitational shielding parameter.,INVARIANT_PARAMETER,IA11_PARAMETER_SMUGGLING
C18,M_MECHANISTIC,PO11,M,FAIL,Frozen target evidence contains no accepted ordinary-shell gravitational shielding response.,EMPIRICAL,IA12_EMPIRICAL_COLLISION
C18,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,Uncertainty/sensitivity is not activated by this bounded axis claim.,,
C18,M_MECHANISTIC,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C19,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C19,S_STRUCTURAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C19,S_STRUCTURAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C19,S_STRUCTURAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C19,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C19,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C19,F_FORMAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C19,F_FORMAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C19,F_FORMAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C19,F_FORMAL,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C19,F_FORMAL,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C19,F_FORMAL,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C19,F_FORMAL,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C19,F_FORMAL,PO09,C,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C19,F_FORMAL,PO10,C,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C19,F_FORMAL,PO11,C,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
C19,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C19,M_MECHANISTIC,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C19,M_MECHANISTIC,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C19,M_MECHANISTIC,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C19,M_MECHANISTIC,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C19,M_MECHANISTIC,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C19,M_MECHANISTIC,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C19,M_MECHANISTIC,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C19,M_MECHANISTIC,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C19,M_MECHANISTIC,PO08,M,PASS,Frozen packet supplies affirmative evidence for causal/mechanistic compatibility.,,
C19,M_MECHANISTIC,PO09,M,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C19,M_MECHANISTIC,PO10,M,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C19,M_MECHANISTIC,PO11,M,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
C19,M_MECHANISTIC,PO12,C,PASS,Frozen packet supplies affirmative evidence for uncertainty/sensitivity.,,
C19,M_MECHANISTIC,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C19,P_PREDICTIVE,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C19,P_PREDICTIVE,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C19,P_PREDICTIVE,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C19,P_PREDICTIVE,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C19,P_PREDICTIVE,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C19,P_PREDICTIVE,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C19,P_PREDICTIVE,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C19,P_PREDICTIVE,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C19,P_PREDICTIVE,PO08,C,PASS,Frozen packet supplies affirmative evidence for causal/mechanistic compatibility.,,
C19,P_PREDICTIVE,PO09,C,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C19,P_PREDICTIVE,PO10,C,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C19,P_PREDICTIVE,PO11,M,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
C19,P_PREDICTIVE,PO12,M,PASS,Frozen packet supplies affirmative evidence for uncertainty/sensitivity.,,
C19,P_PREDICTIVE,PO13,M,PASS,Frozen packet supplies affirmative evidence for discriminating target prediction.,,
C19,P_PREDICTIVE,PO14,M,PASS,Frozen packet supplies affirmative evidence for falsification route/negative control.,,
C19,P_PREDICTIVE,PO15,C,NOT_APPLICABLE,Novelty/prior-art check is not activated by this bounded axis claim.,,
C19,P_PREDICTIVE,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C19,V_VALIDATED,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C19,V_VALIDATED,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C19,V_VALIDATED,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C19,V_VALIDATED,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C19,V_VALIDATED,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C19,V_VALIDATED,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C19,V_VALIDATED,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C19,V_VALIDATED,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C19,V_VALIDATED,PO08,C,PASS,Frozen packet supplies affirmative evidence for causal/mechanistic compatibility.,,
C19,V_VALIDATED,PO09,C,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C19,V_VALIDATED,PO10,C,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C19,V_VALIDATED,PO11,M,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
C19,V_VALIDATED,PO12,M,PASS,Frozen packet supplies affirmative evidence for uncertainty/sensitivity.,,
C19,V_VALIDATED,PO13,M,PASS,Frozen packet supplies affirmative evidence for discriminating target prediction.,,
C19,V_VALIDATED,PO14,M,PASS,Frozen packet supplies affirmative evidence for falsification route/negative control.,,
C19,V_VALIDATED,PO15,C,NOT_APPLICABLE,Novelty/prior-art check is not activated by this bounded axis claim.,,
C19,V_VALIDATED,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C19,V_VALIDATED,PO17,M,PASS,Frozen packet supplies affirmative evidence for validation of transferred prediction.,,
C20,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C20,S_STRUCTURAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C20,S_STRUCTURAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C20,S_STRUCTURAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C20,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C20,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C20,F_FORMAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C20,F_FORMAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C20,F_FORMAL,PO03,M,FAIL,Classical planetary relations omit material atomic radiation and quantum-state relations.,MAPPING_TYPE_RELATION,IA03_RELATION_BREAK
C20,F_FORMAL,PO04,M,FAIL,A classical Coulomb orbit is not an adequate stable-atom target formalism.,FORMAL_METROLOGY,IA04_FORMAL_DOMAIN_ERROR
C20,F_FORMAL,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C20,F_FORMAL,PO06,M,FAIL,The unchanged stable-orbit assumption conflicts with atomic charged-particle/radiation conditions.,ASSUMPTION_REGIME,IA06_ASSUMPTION_LAUNDERING
C20,F_FORMAL,PO07,M,FAIL,Atomic conditions are outside the claimed stable classical-orbit regime.,ASSUMPTION_REGIME,IA07_REGIME_EXTRAPOLATION
C20,F_FORMAL,PO09,C,FAIL,Unaccounted radiation loss violates the stability/invariant requirements of the target claim.,INVARIANT_PARAMETER,IA10_CONSERVATION_INVARIANT_VIOLATION
C20,F_FORMAL,PO10,C,NOT_APPLICABLE,Parameter transport/calibration is not activated by this bounded axis claim.,,
C20,F_FORMAL,PO11,C,FAIL,Frozen atomic stability and discrete spectra contradict the unrestricted classical model.,EMPIRICAL,IA12_EMPIRICAL_COLLISION
C20,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C20,M_MECHANISTIC,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C20,M_MECHANISTIC,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C20,M_MECHANISTIC,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C20,M_MECHANISTIC,PO03,M,FAIL,Classical planetary relations omit material atomic radiation and quantum-state relations.,MAPPING_TYPE_RELATION,IA03_RELATION_BREAK
C20,M_MECHANISTIC,PO04,M,FAIL,A classical Coulomb orbit is not an adequate stable-atom target formalism.,FORMAL_METROLOGY,IA04_FORMAL_DOMAIN_ERROR
C20,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C20,M_MECHANISTIC,PO06,M,FAIL,The unchanged stable-orbit assumption conflicts with atomic charged-particle/radiation conditions.,ASSUMPTION_REGIME,IA06_ASSUMPTION_LAUNDERING
C20,M_MECHANISTIC,PO07,M,FAIL,Atomic conditions are outside the claimed stable classical-orbit regime.,ASSUMPTION_REGIME,IA07_REGIME_EXTRAPOLATION
C20,M_MECHANISTIC,PO08,M,FAIL,The proposed stable planetary-orbit mechanism conflicts with the frozen target mechanism.,MECHANISM_CAUSALITY,IA08_MECHANISM_SMUGGLING
C20,M_MECHANISTIC,PO09,M,FAIL,Unaccounted radiation loss violates the stability/invariant requirements of the target claim.,INVARIANT_PARAMETER,IA10_CONSERVATION_INVARIANT_VIOLATION
C20,M_MECHANISTIC,PO10,M,FAIL,No valid planetary-parameter calibration yields an adequate stable atomic model.,INVARIANT_PARAMETER,IA11_PARAMETER_SMUGGLING
C20,M_MECHANISTIC,PO11,M,FAIL,Frozen atomic stability and discrete spectra contradict the unrestricted classical model.,EMPIRICAL,IA12_EMPIRICAL_COLLISION
C20,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,Uncertainty/sensitivity is not activated by this bounded axis claim.,,
C20,M_MECHANISTIC,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
